Index,0:？,1:？,2:？,3:？,4:？,5:？,6:？
2390,1,0,152581,0,"<br>根据假面·罗斯给出的主题，完成时尚搭配接受假面·罗斯的评分，这就是{{color|id=506|“时尚品鉴”}}。<br><br>每周主题都会变化。主题会在<switch ( <value:星期> ) { 周日 , 周一 , 周二 , 周三 , 周四 , 周五 , 周六 }>的<if (<value:小时> <switch ( <value:小时> ) { 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 }>) { 0 }>点（地球时间）发表，在<switch ( <value:星期> ) { 周日 , 周一 , 周二 , 周三 , 周四 , 周五 , 周六 }>的<if (<value:小时> <switch ( <value:小时> ) { 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 }>) { 0 }>点（地球时间）开始评分。",,
2391,1,0,152582,0,<br>每个部位会被指定一个或数个主题。<br><br>除腰带、副武器外的11个部位都是评分对象。选择贴合主题的时尚搭配吧。,,
2392,1,0,152583,0,<br>假面·罗斯每周最多可以进行4次评分。<br><br>最高100分。为了能在有限次数中获得更高的分数，请积极和其它冒险者交流吧。,,
2393,1,0,152584,0,<br>参加时尚品鉴每周都能获得参加奖的金碟币。另外，80分以上还可以额外获得金碟币作为奖励。<br><br>争取获得高分，成为时尚引领者吧！,,
2400,1,0,152591,0,<br>可以使用放置在各城邦的旅馆中的{{color|id=506|投影台}}更加便捷地体验武具投影。<br><br>只要将喜欢的装备放入投影台，就可以将其外观进行幻影化保存。,,
2401,1,0,152592,0,<br>幻影化的装备可以保存到{{color|id=506|投影模板}}中，可以随心所欲搭配。<br><br>使用搭配好的投影模板就可以瞬间完成全身所有装备的武具投影。<br><br>随心所欲搭配自己喜爱的服饰，享受时尚乐趣吧！,,
2410,1,0,152601,0,<br>获得了喜欢的装备后，就将其放入{{color|id=506|投影台}}中保管吧！<br><br>放入的装备将会幻影化，记录进{{color|id=506|投影模板}}。<br><br>{{color|id=500|※可以在物品的详细情报界面查看能否被幻影化。}}<br><br>收集喜爱的装备进行搭配，享受时尚乐趣吧！,,
2420,1,0,152611,0,<br>{{color|id=506|投影模板}}可以记录装备的外观，轻松切换全身的武具投影。是一件十分方便的道具。<br><br>也可以将投影台中保存的幻影和收藏柜中的道具记录在其中。<br><br>用喜爱的装备进行搭配，享受时尚乐趣吧！,,
2430,1,0,152621,0,<br>使用记录了装备外观的投影模板，就可以不消耗幻象棱晶进行全身武具投影。<br><br>准备各种用途的投影模板，轻松享受时尚吧！<br><br>{{color|id=500|※只能在城内使用幻影模板进行武具投影。}},,
2440,1,0,152631,0,<br>可以使用{{color|id=506|“魔素板”}}了！<br><br>优雷卡的魔物都有着某种属性的力量，非常棘手。<br><br>灵活运用{{color|id=506|魔素板}}和{{color|id=506|魔素石}}，将战斗导向对自己有利的方向吧！,,
2441,1,0,152632,0,<br>将魔素石嵌入魔素板，然后旋转它就可以强化对应的{{color|id=506|属性值}}。<br><br>强化属性值能提高对魔物攻击的防御力和自己的攻击力。<br><br>可拜访{{color|id=506|调查队的技师}}了解详情。,,
2450,1,0,152641,0,<br>可以让专属陆行鸟帮忙背道具的{{color|id=506|陆行鸟鞍囊}}开放！<br><br>可以将所持品和雇员身上的道具随意放入或取出。,,
2451,1,0,152642,0,<br>不召唤出专属陆行鸟也可以使用陆行鸟鞍囊。<br><br>不过，在迷宫中等地是不能使用的，请多注意。,,
2460,1,0,152651,0,<br>能够记录任务中行动的{{color|id=506|任务回顾}}开放了！<br><br>回顾任务记录时，不光能从自己的视角，还能从队友视角来回顾战斗过程。可以从不同的视角来{{color|id=506|回顾战斗}}。,,
2461,1,0,152652,0,<br>想要进行任务记录需要满足几个{{color|id=506|条件}}。<br><br>首先也是最重要的，是在快捷指令的“任务情报”中打开“任务回顾”，将{{color|id=506|任务记录设置}}栏设定为开启。,,
2470,1,0,152661,0,<br>想要进行任务记录需要满足以下条件。<br><br>1.任务记录设置设为开启。<br>2.进入的任务适用任务回顾功能。<br>3.以规定人数进入任务。<br>4.进行{{color|id=506|记录准备确认}}。,,
2471,1,0,152662,0,<br>{{color|id=506|1.任务记录设置设为开启}}。<br><br>生效后，满足其他条件便可开始进行任务记录。<br><br>设为关闭的时候，就算满足其他条件也不会进行任务记录。,,
2472,1,0,152663,0,<br>{{color|id=506|2.进入的任务适用任务回顾功能}}。<br><br>可以进行任务回顾的任务会根据版本更新改变。<br><br>{{color|id=506|3.以规定人数进入任务}}。<br><br>只有以任务规定人数进行任务时才能记录。,,
2473,1,0,152664,0,<br>{{color|id=506|4.进行记录准备确认}}。<br><br>满足条件进行任务，选择记录准备确认，所有队员都确认之后，任务记录就会开始。<br><br>{{color|id=500|※从快捷指令“小队”的“记录准备确认”中可以进行确认。}},,
2474,1,0,152665,0,<br>{{color|id=506|4.进行记录准备确认}}。<br><br>满足条件进行任务，选择记录准备确认，所有队员都确认之后，任务记录就会开始。<br><br>{{color|id=500|※从快捷指令“小队”的“记录准备确认”中可以进行确认。}},,
2480,1,0,152671,0,<br>记录下来的任务回顾可以在各城邦的{{color|id=506|旅馆}}进行观看。<br><br>播放的操作和详细功能可以在任务回顾菜单的{{color|id=506|帮助}}界面进行确认。<br><br>用任务回顾拍摄和制作帅气的影片吧！,,
2481,1,0,152681,0,<br>{{color|id=506|交流簿}}是能让访问房屋的访客或者好友等在上面留言或者点赞的家具。<br><br>房主可以在编辑房主留言界面编辑给访问房屋的人的留言。,,
2482,1,0,152682,0,<br>来访者可以选择“书写留言”留下自己的留言。<br><br>想要删除留言可以点留言后面的“×”。只有房主本人或写这条留言的人能删除留言。,,
2483,1,0,152683,0,<br>房主能够选择让留言处于谁都能浏览的“公开状态”或者“非公开状态”。<br><br>可以点击每条留言后面的“公开”“非公开”图标设定状态。,,
2484,1,0,152684,0,<br>来访者可以对房主进行“点赞”。<br><br>可以点赞的次数一开始有10次。之后每天恢复5次。<br><br>要是有喜欢的房子，就大力对房主进行点赞，不要吝啬夸奖！,,
2485,1,0,152691,0,<br>和老主顾的信赖度上升，可以给他们“换装”了。<br><br>选择“换装”之后，就可以变更老主顾的服装。<br><br>可以变更全套5件。,,
2486,1,0,152692,0,<br>老主顾的服装只能是所有种族和所有职业都能装备的。<br><br>另外，换装和染色的时候会消耗相应触媒。<br><br>选择你喜欢的装备装扮老主顾吧！,,
2487,1,0,152701,0,<br>{{color|id=506|幸福兔}}为了还礼，<br>想要送给你财宝！<br><br>使用任务道具{{color|id=506|幸运胡萝卜}}，<br>{{color|id=506|幸福兔}}就会告诉你有关财宝地点的提示。,,
2488,1,0,152702,0,<br>前往可能埋藏有财宝的地点，<br>再次使用幸运胡萝卜，<br>就应该能发现财宝。<br><br>请积极地探索幸福兔送给你的礼物吧！,,
2489,1,0,152711,0,<br>进入了运河宝物库的{{color|id=506|神殿}}区域！<br><br>在这里，可以通过{{color|id=506|召唤魔法阵}}召唤守护财宝的怪物。<br><br>击败召唤出的怪物即可获得财宝！,,
2490,1,0,152712,0,<br>能够召唤怪物的次数为{{color|id=506|最多5次}}，并且只有地图的主人可以进行召唤。<br><br>根据魔法阵的{{color|id=506|图案}}不同，召唤出的怪物也会不同。<br><br>怪物越强，击败后获得的宝藏越多。,,
2491,1,0,152713,0,<br>图案总共分为四种。<br>{{color|id=506|小钻石}}图案代表下级怪物，<br>{{color|id=506|三颗钻石}}图案代表中级怪物，<br>{{color|id=506|发光钻石}}图案代表上级怪物。<br><br>如果运气不好遇到{{color|id=506|阿托莫斯}}图案，则会被驱逐出宝物库……,,
2492,1,0,152714,0,<br>图案还有着某些{{color|id=506|未知的效果}}。<br>不过具体是怎样的效果，就需要冒险者您亲自去确认了。<br><br>转到哪个图案全凭运气！<br>和同伴们一起获得那最神秘的宝物吧！！,,
2493,1,0,152721,0,<br>{{color|id=506|服装模特}}是一种用来展示或出售装备的家具。<br>无法交易的装备只能用来展示，无法出售。<br><br>布置服装模特时需要选择让哪个雇员来管理该服装模特的销售状况。<br>另外，通过服装模特出售或购买装备时不需要交税或手续费。,,
2494,1,0,152722,0,<br>服装模特身上的装备可以选择按整套出售。<br><br>不过按整套出售的装备不能通过市场布告板购买，<br>只能亲自来找服装模特购买。<br><br>在市场布告板搜索时可以开启相关筛选，<br>从次级指令中可以向卖家发送悄悄话联系。,,
2495,1,0,152723,0,<br>不按整套出售的话，买家从市场布告板就可以直接购买。<br><br>“服装模特出售的装备”与“只按整套出售的装备”可以通过图标辨别。<br><br>将中意的装备通过服装模特好好搭配一番，<br>尝试进行销售吧！,,
2496,1,0,152731,0,<br>文理融合器开放了！<br><br>可以将“文理碎晶”投入文理融合器中提取记忆，从而获得“文理技能”。,,
2497,1,0,152732,0,<br>文理技能获得后会存储在魔素板右侧的窗口中，最多可存储最近3次提取的技能。<br>使用存储的文理技能即可获得其中的记忆，将其化为任务指令使用。,,
2498,1,0,152733,0,<br>融合后会出现的文理技能种类，<br>与放入融合器的碎晶种类、数量有关。<br>请积极尝试各种组合。,,
2499,1,0,152741,0,<br>文理融合器得到了改良！<br><br>经过改良的文理融合器分出了星极与灵极两边，可以将碎晶分别放入两边一起融合。<br>每边最多可放入的碎晶数为3，<br>需要注意的是左右合计放入超过3个碎晶后，融合成功率会开始下降。,,
2500,1,0,152742,0,<br>与风险相对，<br>一旦成功即可获得只占一个存储位的两个文理技能。<br>请算好得失，善加利用。,,
2501,1,0,152751,0,<br>得到了可以和小队队员共同骑乘的坐骑！<br><br>在你骑乘该坐骑时，小队队员可以通过选中你，从次级指令中选择{{color|id=506|共同骑乘}}来乘上你的坐骑。<br><br>和同伴一起愉快地踏上冒险之旅吧！,,
2502,1,0,152771,0,<br>青魔法师无法通过等级提升习得新的魔法技能。<br><br>想要学习新的青魔法，需要在战斗中看到魔物使用能化为青魔法的技能，然后击败魔物后即会有一定几率学会。<br><br>这一机制被称作{{color|id=506|学习}}，是青魔法师的职业特性。,,
2503,1,0,152772,0,<br>成功学到的技能会化为{{color|id=506|青魔法}}收录进{{color|id=506|青魔法书}}中。<br><br>想要使用学会的青魔法，需要打开青魔法书将青魔法设置到快捷栏上。<br>青魔法书可以通过快捷指令中{{color|id=506|角色}}中的{{color|id=506|青魔法书}}选项开启。,,
2504,1,0,152773,0,<br>开启青魔法书后，可以通过勾选选出能设置到快捷栏的有效技能。<br>有效技能的上限为青魔法24种。,,
2505,1,0,152774,0,<br>在青魔法书中可以确认到青魔法的详细效果和解说，以及主要的学习地点等信息。<br><br>另外，在不使用{{color|id=506|“解除人数限制”}}的情况下，通过任务搜索器参加副本任务后，会大幅提高学习的成功率。<br><br>多多利用这一点来学习新的青魔法吧！,,
2506,1,0,152761,0,<br>在最终幻想14的世界中，除了你创建角色时选择的{{color|id=506|原始服务器}}外，还有着很多其他的服务器。<br>通过某些城市的以太之光，可以传送到其他的世界中旅行！<br><br>想要跨服找朋友玩耍时，记得利用此功能。,,
2507,1,0,152762,0,<br>想要从其他服务器返回原始服务器时，也是和去时一样使用城内的以太之光即可。<br><br>在造访其他服务器时会有一部分机能受到限制。<br><br>详情请通过可进行跨界传送的以太之光进行确认。,,
2508,1,0,152775,0,<br>青魔法师的武器{{color|id=506|青魔杖}}与通常的装备不同，不会为角色提供状态参数。<br><br>不过青魔法师的{{color|id=506|智力}}可以提供高于其他职业的攻击伤害加成，请通过防具和饰品提升{{color|id=506|智力}}，让青魔法师变得更强吧！,,
2509,1,0,152776,0,<br>成功学到的技能会化为{{color|id=506|青魔法}}收录进{{color|id=506|青魔法书}}中。<br><br>想要使用学会的青魔法，需要打开青魔法书将青魔法设置到快捷栏上。<br>青魔法书可以通过快捷指令中{{color|id=506|角色}}中的{{color|id=506|青魔法书}}选项开启。,,
2510,1,0,152781,0,<br>“双色宝石”是完成特定区域的临危受命任务时获得的宝石。<br><br>这种值钱的宝石可以作为通用货币，与被称为广域交易商的人们进行交易。,,
2511,1,0,152782,0,<br>在各地区的“广域交易商”处，可使用双色宝石交换多种道具。<br><br>此外，在有广域交易商的地区以最高评价完成危命任务可提升危命任务完成度，从而解锁更多商品。,,
2512,1,0,152783,0,<br>当前的危命任务完成度可在快捷指令的“危命任务完成度”里进行确认。<br><br>部分稀有道具只能通过与广域交易商进行交易获取，请积极参与遇到的危命任务吧！,,
2513,1,0,152784,0,<br>当前的危命任务完成度可在快捷指令的“危命任务完成度”里进行确认。<br><br>部分稀有道具只能通过与广域交易商进行交易获取，请积极参与遇到的危命任务吧！,,
2520,1,0,152821,0,<br>{{color|id=506|高难度配方}}是与普通配方不同的特殊配方。<br><br>制作高难度配方时，会有与“高品质”和“最高品质”都不相同的各种状态。<br><br>仔细观察各种状态，运用适当的技能制作出高品质的道具吧。,,
2530,1,0,152831,0,<br>习得了{{color|id=506|耐心}}！<br><br>使用捕鱼人的技能耐心后，可以更容易钓到大鱼。<br><br>只是，在耐心效果中会大幅度降低{{color|id=506|提钩}}的成功率,,
2531,1,0,152832,0,<br>在成功率降低的状态下使用{{color|id=506|精准提钩}}或{{color|id=506|强力提钩}}为最佳选择。<br><br>分辨出咬钩强度使用不同技能，可以打消提钩成功率降低的状态。<br><br>在合适的时机使用两种不同的提钩，钓上大鱼吧！,,
